"incident_key","occur_date","occur_time","boro","loc_of_occur_desc","precinct","jurisdiction_code","loc_classfctn_desc","location_desc","statistical_murder_flag","perp_age_group","perp_sex","perp_race","vic_age_group","vic_sex","vic_race","x_coord_cd","y_coord_cd","latitude","longitude","geocoded_column"
"270758366","2023-07-03T00:00:00.000","20:14:00","BRONX","OUTSIDE","44","0","STREET","(null)","false","25-44","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC","1005495","241185","40.828648","-73.92323","POINT (-73.92323 40.828648)"
"270719378","2023-07-02T00:00:00.000","21:40:00","BRONX","OUTSIDE","46","0","STREET","(null)","false","(null)","(null)","(null)","18-24","M","BLACK HISPANIC","1009601","247515","40.846012","-73.908369","POINT (-73.908369 40.846012)"
"270719378","2023-07-02T00:00:00.000","21:40:00","BRONX","OUTSIDE","46","0","STREET","(null)","false","(null)","(null)","(null)","25-44","F","BLACK HISPANIC","1009601","247515","40.846012","-73.908369","POINT (-73.908369 40.846012)"
"270719378","2023-07-02T00:00:00.000","21:40:00","BRONX","OUTSIDE","46","0","STREET","(null)","false","(null)","(null)","(null)","<18","F","BLACK HISPANIC","1009601","247515","40.846012","-73.908369","POINT (-73.908369 40.846012)"
"270708656","2023-07-01T00:00:00.000","23:12:00","BRONX","OUTSIDE","52","0","STREET","(null)","false","<18","M","BLACK HISPANIC","18-24","M","BLACK","1013999","254375","40.864827","-73.892446","POINT (-73.892446 40.864827)"
"270679295","2023-07-01T00:00:00.000","15:21:00","BRONX","OUTSIDE","40","0","STREET","(null)","false","25-44","M","BLACK","45-64","F","WHITE HISPANIC","1010949","237365","40.81815","-73.903538","POINT (-73.903538 40.81815)"
"270656694","2023-07-01T00:00:00.000","02:40:00","BROOKLYN","OUTSIDE","73","0","STREET","(null)","false","25-44","M","BLACK","25-44","M","BLACK","1011060","178314","40.656069","-73.903373","POINT (-73.903373 40.656069)"
"270679295","2023-07-01T00:00:00.000","15:21:00","BRONX","OUTSIDE","40","0","STREET","(null)","false","45-64","M","WHITE HISPANIC","45-64","F","WHITE HISPANIC","1010949","237365","40.81815","-73.903538","POINT (-73.903538 40.81815)"
"270719379","2023-07-01T00:00:00.000","18:42:00","MANHATTAN","INSIDE","30","0","PLAYGROUND","(null)","true","25-44","M","WHITE HISPANIC","<18","M","BLACK HISPANIC","997626","240713","40.827369","-73.951665","POINT (-73.951665 40.827369)"
"270652262","2023-06-30T00:00:00.000","01:00:00","BRONX","OUTSIDE","40","0","STREET","(null)","false","(null)","(null)","(null)","18-24","M","WHITE HISPANIC","1007966","233667","40.808005918609815","-73.91433057949068","POINT (-73.91433057949068 40.808005918609815)"
"270655017","2023-06-30T00:00:00.000","22:20:00","BRONX","OUTSIDE","44","0","STREET","(null)","false","(null)","(null)","(null)","18-24","M","WHITE HISPANIC","1008286","245255","40.83981081019311","-73.91313313234699","POINT (-73.91313313234699 40.83981081019311)"
"270656693","2023-06-30T00:00:00.000","19:00:00","BRONX","OUTSIDE","47","0","STREET","MULTI DWELL - APT BUILD","false","25-44","M","BLACK","<18","F","BLACK","1021777","259779","40.87963","-73.864294","POINT (-73.864294 40.87963)"
"270711149","2023-06-30T00:00:00.000","21:45:00","BRONX","OUTSIDE","46","0","STREET","(null)","false","(null)","(null)","(null)","18-24","M","BLACK HISPANIC","1007797","247987","40.84731066409545","-73.91489079966637","POINT (-73.91489079966637 40.84731066409545)"
"270655016","2023-06-30T00:00:00.000","04:55:00","MANHATTAN","OUTSIDE","7","0","STREET","(null)","false","(null)","(null)","(null)","18-24","M","WHITE HISPANIC","988468","198397","40.7112296399045","-73.98478542255539","POINT (-73.98478542255539 40.7112296399045)"
"270655016","2023-06-30T00:00:00.000","04:55:00","MANHATTAN","OUTSIDE","7","0","STREET","(null)","false","(null)","(null)","(null)","18-24","M","BLACK","988468","198397","40.7112296399045","-73.98478542255539","POINT (-73.98478542255539 40.7112296399045)"
"270605395","2023-06-29T00:00:00.000","21:59:00","BRONX","OUTSIDE","44","0","STREET","COMMERCIAL BLDG","false","(null)","(null)","(null)","25-44","M","BLACK HISPANIC","1007432","246892","40.844308","-73.916211","POINT (-73.916211 40.844308)"
"270556572","2023-06-29T00:00:00.000","00:29:00","BRONX","OUTSIDE","47","0","STREET","(null)","false","25-44","M","BLACK","25-44","M","BLACK","1022013","259442","40.878703","-73.86344","POINT (-73.86344 40.878703)"
"270556572","2023-06-29T00:00:00.000","00:29:00","BRONX","OUTSIDE","47","0","STREET","(null)","true","25-44","M","BLACK","25-44","M","BLACK","1022013","259442","40.878703","-73.86344","POINT (-73.86344 40.878703)"
"270599492","2023-06-29T00:00:00.000","16:44:00","BRONX","OUTSIDE","45","0","STREET","MULTI DWELL - APT BUILD","false","25-44","M","BLACK","45-64","M","BLACK","1033608","253132","40.861328","-73.82156","POINT (-73.82156 40.861328)"
"270556572","2023-06-29T00:00:00.000","00:29:00","BRONX","OUTSIDE","47","0","STREET","(null)","false","25-44","M","BLACK","25-44","M","WHITE HISPANIC","1022013","259442","40.878703","-73.86344","POINT (-73.86344 40.878703)"
"270561414","2023-06-29T00:00:00.000","00:39:00","BROOKLYN","OUTSIDE","88","2","HOUSING","MULTI DWELL - PUBLIC HOUS","false","18-24","M","BLACK","25-44","M","BLACK","990846","192563","40.695217","-73.976211","POINT (-73.976211 40.695217)"
"270556572","2023-06-29T00:00:00.000","00:29:00","BRONX","OUTSIDE","47","0","STREET","(null)","true","25-44","M","BLACK","25-44","M","WHITE HISPANIC","1022013","259442","40.878703","-73.86344","POINT (-73.86344 40.878703)"
"270543471","2023-06-28T00:00:00.000","15:55:00","MANHATTAN","OUTSIDE","32","2","HOUSING","MULTI DWELL - PUBLIC HOUS","true","<18","M","BLACK HISPANIC","<18","M","BLACK","1001767","241659","40.829956","-73.936699","POINT (-73.936699 40.829956)"
"270550922","2023-06-28T00:00:00.000","17:40:00","BROOKLYN","OUTSIDE","75","0","STREET","(null)","true","25-44","M","BLACK","25-44","M","BLACK","1017468","180474","40.661976","-73.880268","POINT (-73.880268 40.661976)"
"270550922","2023-06-28T00:00:00.000","17:40:00","BROOKLYN","OUTSIDE","75","0","STREET","(null)","true","25-44","F","BLACK","25-44","M","BLACK","1017468","180474","40.661976","-73.880268","POINT (-73.880268 40.661976)"
"270489849","2023-06-27T00:00:00.000","20:20:00","BRONX","OUTSIDE","42","0","PARKING LOT","COMMERCIAL BLDG","false","25-44","M","BLACK","25-44","M","BLACK","1016161","243994","40.836327","-73.884678","POINT (-73.884678 40.836327)"
"270489846","2023-06-27T00:00:00.000","12:27:00","BRONX","INSIDE","41","0","DWELLING","MULTI DWELL - APT BUILD","false","25-44","M","BLACK","45-64","M","BLACK","1012221","238552","40.821404","-73.898938","POINT (-73.898938 40.821404)"
"270489846","2023-06-27T00:00:00.000","12:27:00","BRONX","INSIDE","41","0","DWELLING","MULTI DWELL - APT BUILD","false","25-44","M","BLACK","25-44","M","BLACK","1012221","238552","40.821404","-73.898938","POINT (-73.898938 40.821404)"
"270489847","2023-06-27T00:00:00.000","20:15:00","QUEENS","OUTSIDE","103","0","STREET","(null)","false","25-44","M","BLACK","25-44","M","BLACK","1039221","192292","40.694306","-73.801765","POINT (-73.801765 40.694306)"
"270489848","2023-06-27T00:00:00.000","12:50:00","BROOKLYN","INSIDE","73","0","DWELLING","MULTI DWELL - APT BUILD","false","<18","M","BLACK","<18","F","BLACK","1008245","183796",,,
"270489846","2023-06-27T00:00:00.000","12:27:00","BRONX","INSIDE","41","0","DWELLING","MULTI DWELL - APT BUILD","true","25-44","M","BLACK","25-44","M","BLACK","1012221","238552","40.821404","-73.898938","POINT (-73.898938 40.821404)"
"270489846","2023-06-27T00:00:00.000","12:27:00","BRONX","INSIDE","41","0","DWELLING","MULTI DWELL - APT BUILD","true","25-44","M","BLACK","45-64","M","BLACK","1012221","238552","40.821404","-73.898938","POINT (-73.898938 40.821404)"
"270436625","2023-06-26T00:00:00.000","13:10:00","BROOKLYN","OUTSIDE","68","0","STREET","(null)","false","(null)","(null)","(null)","18-24","F","WHITE HISPANIC","979616","170814","40.63552029","-74.01669615","POINT (-74.01669615 40.63552029)"
"270435995","2023-06-26T00:00:00.000","12:07:00","BROOKLYN","OUTSIDE","72","0","STREET","(null)","false","25-44","M","WHITE HISPANIC","45-64","M","BLACK HISPANIC","979547","173271","40.642267","-74.016943","POINT (-74.016943 40.642267)"
"270435994","2023-06-26T00:00:00.000","19:28:00","BRONX","OUTSIDE","43","0","STREET","GROCERY/BODEGA","false","18-24","M","BLACK","18-24","M","BLACK","1021276","238398","40.820946","-73.866221","POINT (-73.866221 40.820946)"
"270373349","2023-06-25T00:00:00.000","00:30:00","QUEENS","OUTSIDE","114","0","STREET","(null)","true","25-44","M","BLACK","25-44","M","BLACK","1009724","215120","40.757097","-73.908048","POINT (-73.908048 40.757097)"
"270380855","2023-06-25T00:00:00.000","13:05:00","BROOKLYN","OUTSIDE","75","0","STREET","(null)","false","18-24","M","WHITE HISPANIC","25-44","M","WHITE","1020665","190532","40.689569","-73.868689","POINT (-73.868689 40.689569)"
"270388043","2023-06-25T00:00:00.000","22:03:00","BRONX","OUTSIDE","46","0","STREET","(null)","false","45-64","M","BLACK","45-64","M","BLACK","1006648","247738","40.846633","-73.919041","POINT (-73.919041 40.846633)"
"270388042","2023-06-25T00:00:00.000","04:20:00","BROOKLYN","OUTSIDE","76","0","PLAYGROUND","(null)","false","25-44","M","BLACK","25-44","M","BLACK","981861","186545","40.6787","-74.008611","POINT (-74.008611 40.6787)"
"270388044","2023-06-25T00:00:00.000","21:05:00","QUEENS","OUTSIDE","100","1","TRANSIT","(null)","false","(null)","(null)","(null)","25-44","M","WHITE HISPANIC","1035329","152802",,,
"270373348","2023-06-25T00:00:00.000","01:14:00","BRONX","OUTSIDE","42","0","STREET","(null)","false","18-24","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC","1014409","244146","40.836749","-73.891009","POINT (-73.891009 40.836749)"
"270388045","2023-06-25T00:00:00.000","00:49:00","MANHATTAN","OUTSIDE","7","0","STREET","(null)","true","25-44","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC","988934","201281","40.719147","-73.983099","POINT (-73.983099 40.719147)"
"270373347","2023-06-24T00:00:00.000","19:45:00","BRONX","OUTSIDE","45","0","STREET","(null)","false","18-24","M","BLACK","<18","M","BLACK HISPANIC","1026992","245049","40.83917467","-73.84553047","POINT (-73.84553047 40.83917467)"
"270373347","2023-06-24T00:00:00.000","19:45:00","BRONX","OUTSIDE","45","0","STREET","(null)","false","25-44","M","BLACK","<18","M","BLACK HISPANIC","1026992","245049","40.83917467","-73.84553047","POINT (-73.84553047 40.83917467)"
"270373347","2023-06-24T00:00:00.000","19:45:00","BRONX","OUTSIDE","45","0","STREET","(null)","false","<18","M","BLACK","<18","M","BLACK HISPANIC","1026992","245049","40.83917467","-73.84553047","POINT (-73.84553047 40.83917467)"
"270335892","2023-06-23T00:00:00.000","16:13:00","BROOKLYN","OUTSIDE","68","0","STREET","(null)","false","18-24","M","BLACK","25-44","M","BLACK","975695","163739","40.6161","-74.030812","POINT (-74.030812 40.6161)"
"270335892","2023-06-23T00:00:00.000","16:13:00","BROOKLYN","OUTSIDE","68","0","STREET","(null)","false","18-24","M","BLACK","18-24","F","BLACK","975695","163739","40.6161","-74.030812","POINT (-74.030812 40.6161)"
"270268154","2023-06-22T00:00:00.000","17:15:00","BRONX","OUTSIDE","44","0","STREET","GAS STATION","false","25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC","1005658","246153","40.842284","-73.922627","POINT (-73.922627 40.842284)"
"270274907","2023-06-22T00:00:00.000","00:00:00","MANHATTAN","OUTSIDE","34","0","STREET","GROCERY/BODEGA","false","<18","M","BLACK HISPANIC","25-44","M","WHITE HISPANIC","1003778","250869","40.855233","-73.929406","POINT (-73.929406 40.855233)"
"270274908","2023-06-22T00:00:00.000","00:53:00","BRONX","OUTSIDE","40","0","STREET","(null)","false","(null)","(null)","(null)","18-24","M","BLACK","1008608","238678","40.82176","-73.911992","POINT (-73.911992 40.82176)"
"270274907","2023-06-22T00:00:00.000","00:00:00","MANHATTAN","OUTSIDE","34","0","STREET","GROCERY/BODEGA","false","<18","M","BLACK HISPANIC","18-24","M","WHITE HISPANIC","1003778","250869","40.855233","-73.929406","POINT (-73.929406 40.855233)"
"270274906","2023-06-22T00:00:00.000","13:07:00","STATEN ISLAND","OUTSIDE","120","2","HOUSING","MULTI DWELL - PUBLIC HOUS","false","18-24","M","BLACK","18-24","M","BLACK","951319","171305","40.63681","-74.11865","POINT (-74.11865 40.63681)"
"270274905","2023-06-22T00:00:00.000","23:55:00","QUEENS","OUTSIDE","109","0","COMMERCIAL","(null)","false","(null)","(null)","(null)","25-44","M","ASIAN / PACIFIC ISLANDER","1026123","220764","40.772526","-73.848822","POINT (-73.848822 40.772526)"
"270214032","2023-06-21T00:00:00.000","23:15:00","BRONX","INSIDE","47","0","DWELLING","PVT HOUSE","false","(null)","(null)","(null)","25-44","M","BLACK","1023510","258943","40.877327","-73.85803","POINT (-73.85803 40.877327)"
"270206141","2023-06-21T00:00:00.000","07:26:00","BROOKLYN","OUTSIDE","79","0","STREET","GROCERY/BODEGA","true","(null)","(null)","(null)","25-44","M","BLACK","998367","189350","40.686388","-73.949096","POINT (-73.949096 40.686388)"
"270150948","2023-06-20T00:00:00.000","23:41:00","QUEENS","OUTSIDE","108","0","STREET","(null)","false","25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC","1004925","209948","40.742913","-73.925386","POINT (-73.925386 40.742913)"
"270143489","2023-06-20T00:00:00.000","07:47:00","BRONX","OUTSIDE","46","0","STREET","(null)","false","25-44","M","BLACK","25-44","M","BLACK","1009920","249702","40.852012","-73.907209","POINT (-73.907209 40.852012)"
"270150948","2023-06-20T00:00:00.000","23:41:00","QUEENS","OUTSIDE","108","0","STREET","(null)","false","25-44","M","BLACK","25-44","M","WHITE HISPANIC","1004925","209948","40.742913","-73.925386","POINT (-73.925386 40.742913)"
"270085087","2023-06-19T00:00:00.000","22:05:00","MANHATTAN","OUTSIDE","33","0","OTHER","(null)","false","(null)","(null)","(null)","18-24","F","BLACK","1001891","245600",,,
"270085085","2023-06-19T00:00:00.000","21:47:00","MANHATTAN","OUTSIDE","32","0","STREET","(null)","true","25-44","M","BLACK HISPANIC","25-44","M","BLACK HISPANIC","1000078","237692","40.819072","-73.942811","POINT (-73.942811 40.819072)"
"270085088","2023-06-19T00:00:00.000","18:50:00","STATEN ISLAND","OUTSIDE","120","0","STREET","(null)","false","<18","M","BLACK","18-24","M","BLACK HISPANIC","962873","174172",,,
"270085088","2023-06-19T00:00:00.000","18:50:00","STATEN ISLAND","OUTSIDE","120","0","STREET","(null)","false","18-24","M","BLACK","18-24","F","WHITE HISPANIC","962873","174172",,,
"270085751","2023-06-19T00:00:00.000","23:00:00","BRONX","OUTSIDE","41","0","STREET","(null)","true","25-44","M","WHITE HISPANIC","45-64","M","BLACK","1013901","238673","40.821729","-73.892866","POINT (-73.892866 40.821729)"
"270085086","2023-06-19T00:00:00.000","19:36:00","BRONX","OUTSIDE","43","0","HOUSING","MULTI DWELL - PUBLIC HOUS","false","(null)","(null)","(null)","18-24","F","WHITE HISPANIC","1021514","239266","40.823327","-73.865357","POINT (-73.865357 40.823327)"
"270078984","2023-06-19T00:00:00.000","14:15:00","BRONX","OUTSIDE","42","0","STREET","MULTI DWELL - APT BUILD","true","(null)","(null)","(null)","25-44","M","BLACK","1015321","241827","40.83038","-73.887723","POINT (-73.887723 40.83038)"
"270085084","2023-06-19T00:00:00.000","00:45:00","QUEENS","OUTSIDE","100","0","STREET","(null)","false","(null)","(null)","(null)","45-64","M","BLACK","1034646","153480","40.587801","-73.818552","POINT (-73.818552 40.587801)"
"270078983","2023-06-19T00:00:00.000","17:49:00","BROOKLYN","OUTSIDE","79","0","STREET","MULTI DWELL - APT BUILD","true","(null)","(null)","(null)","<18","M","BLACK","1000794","192312","40.694515","-73.940339","POINT (-73.940339 40.694515)"
"270058538","2023-06-19T00:00:00.000","01:48:00","BROOKLYN","OUTSIDE","84","0","HOUSING","MULTI DWELL - PUBLIC HOUS","false","(null)","(null)","(null)","25-44","M","WHITE HISPANIC","989297","193690","40.698312","-73.981798","POINT (-73.981798 40.698312)"
"270079203","2023-06-19T00:00:00.000","12:03:00","BRONX","INSIDE","47","0","COMMERCIAL","GROCERY/BODEGA","true","25-44","M","BLACK","45-64","M","BLACK","1023206","263661","40.890278","-73.859105","POINT (-73.859105 40.890278)"
"270085088","2023-06-19T00:00:00.000","18:50:00","STATEN ISLAND","OUTSIDE","120","0","STREET","(null)","false","<18","M","BLACK","18-24","F","WHITE HISPANIC","962873","174172",,,
"270085084","2023-06-19T00:00:00.000","00:45:00","QUEENS","OUTSIDE","100","0","STREET","(null)","false","(null)","(null)","(null)","25-44","M","BLACK","1034646","153480","40.587801","-73.818552","POINT (-73.818552 40.587801)"
"270085087","2023-06-19T00:00:00.000","22:05:00","MANHATTAN","OUTSIDE","33","0","OTHER","(null)","false","(null)","(null)","(null)","25-44","F","BLACK","1001891","245600",,,
"270085088","2023-06-19T00:00:00.000","18:50:00","STATEN ISLAND","OUTSIDE","120","0","STREET","(null)","false","18-24","M","BLACK","18-24","M","BLACK HISPANIC","962873","174172",,,
"270085084","2023-06-19T00:00:00.000","00:45:00","QUEENS","OUTSIDE","100","0","STREET","(null)","false","(null)","(null)","(null)","18-24","M","BLACK","1034646","153480","40.587801","-73.818552","POINT (-73.818552 40.587801)"
"270039472","2023-06-18T00:00:00.000","23:24:00","BRONX","OUTSIDE","45","0","PARKING LOT","(null)","false","(null)","(null)","(null)","45-64","M","BLACK","1030238","257200","40.872511","-73.833714","POINT (-73.833714 40.872511)"
"270033866","2023-06-18T00:00:00.000","02:54:00","MANHATTAN","OUTSIDE","7","0","STREET","(null)","false","25-44","M","BLACK","25-44","M","BLACK","987431","202125","40.72146254","-73.98852418","POINT (-73.98852418 40.72146254)"
"270039470","2023-06-18T00:00:00.000","04:21:00","BRONX","OUTSIDE","44","0","COMMERCIAL","RESTAURANT/DINER","false","25-44","M","BLACK","25-44","M","BLACK","1010069","244367","40.837369","-73.906691","POINT (-73.906691 40.837369)"
"270820972","2023-06-18T00:00:00.000","16:00:00","BROOKLYN","INSIDE","66","0","DWELLING","(null)","true","25-44","M","BLACK HISPANIC","25-44","M","BLACK HISPANIC","985567","173981","40.644215","-73.995253","POINT (-73.995253 40.644215)"
"270033866","2023-06-18T00:00:00.000","02:54:00","MANHATTAN","OUTSIDE","7","0","STREET","(null)","false","18-24","M","BLACK","25-44","M","BLACK","987431","202125","40.72146254","-73.98852418","POINT (-73.98852418 40.72146254)"
"270039471","2023-06-18T00:00:00.000","16:50:00","BROOKLYN","INSIDE","77","0","PLAYGROUND","(null)","false","(null)","(null)","(null)","25-44","M","BLACK","994893","185271","40.675197","-73.961628","POINT (-73.961628 40.675197)"
"270033865","2023-06-18T00:00:00.000","15:15:00","BRONX","INSIDE","40","2","HOUSING","MULTI DWELL - PUBLIC HOUS","false","18-24","M","BLACK","25-44","M","WHITE HISPANIC","1009347","235307","40.812505","-73.909335","POINT (-73.909335 40.812505)"
